Question,Question_eng,Trigger
"كيف يتم استخدام مرهم زيلوكاين ؟
وما هي الفائدة منه؟
وهل يؤثر علي زوجتي اثناء الجماع؟
وما هو تاثيره اثناء الجنس فموي؟","How to use Xylocaine ointment?
What is the benefit of it?
Does it affect my wife during intercourse?
What is its effect during oral sex?",0
ما هى فوائد زيت جونسون ؟,What are the benefits of Johnson's oil?,0
من فضلك دكتور حكمت ايش فائدة زيت الخروع مع زيت الجرجير للشعر وبإذن الله ببتدي فيه من الأسبوع الجاي كمان دكتور اني استخدم الحناء الطبيعيه مرتين بالأسبوع اطرحها في الليل...,"Please, Dr. Hikmat, what is the benefit of castor oil and watercress oil for hair? God willing, I will start using it next week as well. Doctor, I use natural henna twice a week and apply it at night...",0
ما هي فوائد زنجبيل في علقة جنسية و كيف استعمله,What are the benefits of ginger in a sexual relationship and how to use it,0
كريم . شجره الدر خميره البيره. وفوائده على البشره ؟,generous . Elder tree beer yeast. And its benefits on the skin?,0
ما هي فوائد حلبة مطحونة في صحة جنسية,What are the benefits of ground fenugreek in sexual health?,0
هل حبوب رويال جيلي التي هي غذاء ملكة النحل وحبوب جلوفيت تساعد على زيادة الوزن ؟وماهي فوائدها,"Do Royal Jelly pills, which are the food of the queen bee, and Glovit pills help with weight gain? And what are their benefits?",0
ابنتي تبلغ من العمر 4سنوات تعاني من حساسية في القصبات الهوائية وزكام دائم وقد زارت عدة اطباء دون فائدة وعندها حالة قي وفقدان في الشهية بماذا تنصحوني,My daughter is 4 years old and suffers from bronchial allergies and a constant cold. She has visited several doctors to no avail. She has vomiting and loss of appetite. What do you advise me?,0
ماهي فوائد فيتامين بي كمبليكس. . للجسم,What are the benefits of Vitamin B Complex? . For the body,0
فوائد عقار اورلى للتخسيس؟,Benefits of Orly drug for weight loss?,0
ماهي فوائد الكركديه (الكجرات) وهل صحيح يخفض الضظفط المرتفع,What are the benefits of hibiscus (hibiscus) and is it true that it reduces high blood pressure?,0
هل شرب الماء في الصباح لهو فائده,Does drinking water in the morning have benefits?,0
"المباعدة بين الأحمال أمر مفيد , كيف أستطيع أن اوضح للأم معنى المباعدة بين الأحمال و الفوائد المكتسبة منه ؟مدى تأثيره على الأم و على الأجنة و الأسرة ؟","Spacing between loads is useful. How can I explain to the mother the meaning of spacing between loads and the benefits gained from it? The extent of its impact on the mother, the fetuses, and the family?",0
فوائد ا العسل مع الماء,Benefits of honey with water,0
ما فوائد زبدة الشيا و اين تباع؟,What are the benefits of shea butter and where is it sold?,0
مافوائد الكافيار,What are the benefits of caviar?,0
"ألعب كمال الأجسام منذ 4 سنوات وعمري الآن 31 سنة وأشعر بألم في أسفل الظهر من الجانب الأيسر وذهبت إلى أربع دكاترة من غير فائدة
؟","I have been playing bodybuilding for 4 years, and I am now 31 years old. I feel pain in the lower back on the left side. I went to four doctors to no avail.
?",0
مافائدة (dermofix gel (sertaconazole و tetralysal )lymécyline)150 لقد وصفهم لي الطبيب وانا اعاني من الثعلبة ؟,What is the benefit of (dermofix gel (sertaconazole and tetralysal) lymécyline) 150? The doctor prescribed them for me when I suffer from alopecia?,0
ما فائدة كبسولة ديفيدو على الأسنان؟ ؟,What is the benefit of Davido capsule on teeth? ?,0
مرحبا دكتور مافائده نبته البردقش افيدني يعطيك العافيه,"Hello doctor, what is the benefit of the marjoram plant? Please advise me. May God bless you",0
"ماهو افضل زيت لتطويل الشعر
ومافائدة الحلبه للشعر","What is the best oil for hair lengthening?
What is the benefit of fenugreek for hair?",0
"شعري خفيف ابي طريقه سوا زيت او خلطه او حتى حبوب عشان يكثر
وماهي فائدة حبوب هيدرال
وماهي الطريقه الصحيحه للأعتنا بشعري","My hair is thin, I want to use a method using oil, a mixture, or even pills to make it thicker
What are the benefits of Hydral pills?
What is the correct way to take care of my hair?",0
ما فائدة بول البعير ؟,What is the benefit of camel urine?,0
ما هى فوائد زيت القرنفل لشعر الرأس وهل له من اضرار ؟,What are the benefits of clove oil for scalp hair and does it have any harm?,0
ماهي فوائد المكسرات بالعسل للرجل ؟,What are the benefits of nuts with honey for men?,0
ما فائدة دهن الذكر بزيت الحلبه,What is the benefit of applying fenugreek oil to the penis?,0
بسم الله الرحمن الرحيم اقدم تحياتي وشكري لكم لما تقدمون من فائدة عمري 20 وعندي ارتفاع في ضغط الدم اكتشفته بالصدفة منذ اربع سنين.عندما كنت صغير كنا نذيب معدن الرصاص...,"In the name of God, the Most Gracious, the Most Merciful, I extend my greetings and thanks to you for the benefit you provide. I am 20 and have high blood pressure, which I discovered by chance four years ago. When I was young, we used to melt lead metal...",0
"اسمي اسامة عمري 22 سنة من الجزائر
لديا مشكل النحافة استعملت الحلبة دون فائدة
للعلم طولي حوالي متر و 80 و وزني 59
ممكن وصفة او طريقة استعمال الحلبة لشكل...","My name is Osama, I am 22 years old, from Algeria
I have a problem with being thin. I used fenugreek to no avail
For your information, my height is about 80 meters and my weight is 59
Is there a recipe or method for using fenugreek to...",0
هل بكاء الكبار له فوائد و ماهي فوائد البكاء بصفة عامة,Does adult crying have benefits and what are the benefits of crying in general?,0
فوائد دم الغزال للبشره ؟ هل صحيح يوردها,Benefits of deer blood for the skin? Is it true that he mentions it?,0
انا في 19 من عمري واعاني من حب شباب شديد في الوجه والصدر والظهر بكامله ومنطقة العظد..ولديه اثار قديمة ..وزت اطباء جلدية كثر لكن ﻻفائدة,"I am 19 years old and I suffer from severe acne on the face, chest, entire back, and upper arm area. It has old scars. I have visited many dermatologists, but to no avail.",0
مساء الخير .. أود أن أسأل سؤال بسيط. هل اﻹستمناء للذكور في مرحلة المراهقة مضر؟ إذا نعم، ما هي هذه اﻷضرار أو الفوائد؟؟ وشكرا لكم.,"Good evening.. I would like to ask a simple question. Is male masturbation during adolescence harmful? If yes, what are these harms or benefits?? Thank you.",0
